BEGINN_DATUM;BEGINN_UHRZEIT;ZEITZONE_VON;ENDE_DATUM;ENDE_UHRZEIT;ZEITZONE_BIS;GRUND_DER_MASSNAHME;RICHTUNG;MITTLERE_LEISTUNG_MW;MAXIMALE_LEISTUNG_MW;GESAMTE_ARBEIT_MWH;ANWEISENDER_UENB;ANFORDERNDER_UENB;BETROFFENE_ANLAGE;PRIMAERENERGIEART
28.07.2025;18:00;CEST;28.07.2025;22:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;300;300;1200;TenneT DE;TenneT DE;OWP UW Büttel;Erneuerbar
28.07.2025;18:15;CEST;28.07.2025;22:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;300;300;1125;TransnetBW;TenneT DE;illwerke vkw AG;Sonstiges
28.07.2025;21:00;CEST;29.07.2025;00:00;CEST;Strombedingter Countertrade DE-DK2;Wirkleistungseinspeisung erhöhen;20;42;59;50Hertz;50Hertz;Börse;Sonstiges
29.07.2025;04:30;CEST;29.07.2025;23:15;CEST;Strombedingter Countertrade DE-DK2;Wirkleistungseinspeisung erhöhen;31;120;214;50Hertz;50Hertz;Börse;Sonstiges
29.07.2025;05:45;CEST;29.07.2025;11:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;162;300;849;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Lippendorf VE;Konventionell
29.07.2025;05:45;CEST;29.07.2025;11:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;54,09;65;297,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Linden GKL GT 3;Konventionell
29.07.2025;06:00;CEST;29.07.2025;11:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;54;74;270;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H Berlin Marzahn;Konventionell
29.07.2025;06:00;CEST;29.07.2025;12:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;221;429;1384;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Emsland Block C;Konventionell
29.07.2025;07:00;CEST;29.07.2025;09:15;CEST;Strom- und Spannungsbedingter RD;Wirkleistungseinspeisung erhöhen;19;23;14;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Börse;Sonstiges
29.07.2025;07:00;CEST;30.07.2025;00:00;CEST;Strombedingter Countertrade DE-DK1;Wirkleistungseinspeisung erhöhen;778,13;1100;12450;TenneT DE;TenneT DE;Börse;Sonstiges
29.07.2025;08:00;CEST;29.07.2025;09:30;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;62;111;78;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Boxberg (Standort);Konventionell
29.07.2025;08:30;CEST;29.07.2025;11:30;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;55,83;65;167,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Hannover (GKH) 1;Konventionell
29.07.2025;08:45;CEST;29.07.2025;10:15;CEST;Probestart (NetzRes);Wirkleistungseinspeisung reduzieren;66;92;99;Amprion;Amprion;Börse;Konventionell
29.07.2025;08:45;CEST;29.07.2025;10:15;CEST;Probestart (NetzRes);Wirkleistungseinspeisung erhöhen;66;92;99;Amprion;Amprion;Netzreservekraftwerk GTKW-DA-POOL;Konventionell
29.07.2025;09:00;CEST;29.07.2025;10:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;74;74;74;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H OWP Baltic Eagle;Erneuerbar
29.07.2025;09:00;CEST;29.07.2025;11:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;44;46;88;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H UW Putlitz;Erneuerbar
29.07.2025;09:00;CEST;29.07.2025;11:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;91,5;156;183;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;AVA Cluster Helmstedt;Erneuerbar
29.07.2025;09:00;CEST;29.07.2025;12:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;10;10;30;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H UW Wessin;Erneuerbar
29.07.2025;09:00;CEST;29.07.2025;17:30;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;198,04;506;1336,75;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Wilhelmshaven (ENGIE);Konventionell
29.07.2025;09:15;CEST;29.07.2025;09:30;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;76;76;19;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Schwarze Pumpe (Standort);Konventionell
29.07.2025;09:15;CEST;29.07.2025;11:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;27;38;48;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Lippendorf VE;Konventionell
29.07.2025;09:15;CEST;29.07.2025;12:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;272;330;749;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H OWP Baltic Eagle;Erneuerbar
29.07.2025;09:45;CEST;29.07.2025;12:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;106;217;238;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H OWP Arcadis Ost 1;Erneuerbar
29.07.2025;10:00;CEST;29.07.2025;11:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;120;133;120;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H OWP Arkona;Erneuerbar
29.07.2025;10:00;CEST;29.07.2025;12:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;168;168;336;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H OWP Wikinger;Erneuerbar
29.07.2025;10:00;CEST;29.07.2025;13:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;65,32;76,51;195,97;TenneT DE;TenneT DE;SHN Cluster Lübeck;Erneuerbar
29.07.2025;10:00;CEST;29.07.2025;14:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;63;63;252;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Boxberg (Standort);Konventionell
29.07.2025;10:00;CEST;29.07.2025;16:00;CEST;Testfahrt (bnBm);Wirkleistungseinspeisung erhöhen;202,08;300;1212,5;TenneT DE;TenneT DE;Irsching 6 (bnBm);Konventionell
29.07.2025;10:00;CEST;29.07.2025;16:00;CEST;Testfahrt (bnBm);Wirkleistungseinspeisung reduzieren;194,87;300;1169,23;TenneT DE;TenneT DE;OWP UW Büttel;Erneuerbar
29.07.2025;10:00;CEST;29.07.2025;18:30;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;137,04;446;925;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;OWP UW Büttel;Erneuerbar
29.07.2025;10:30;CEST;29.07.2025;13:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;170;200;425;TenneT DE;TenneT DE;SHN Cluster Kiel Süd;Erneuerbar
29.07.2025;12:00;CEST;29.07.2025;14:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;86;105;172;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H UW Bertikow;Erneuerbar
29.07.2025;13:00;CEST;29.07.2025;14:00;CEST;Testfahrt (bnBm);Wirkleistungseinspeisung reduzieren;30,77;52,37;30,77;TenneT DE;TenneT DE;WP Schafflund;Erneuerbar
29.07.2025;13:00;CEST;29.07.2025;17:00;CEST;Testfahrt (bnBm);Wirkleistungseinspeisung erhöhen;30;33;120;Amprion;Amprion;BIBLIS_GT (bnBm);Konventionell
29.07.2025;16:00;CEST;29.07.2025;22:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;100;100;600;TenneT DE;TenneT DE;SHN Cluster Kiel Süd;Erneuerbar
29.07.2025;16:00;CEST;29.07.2025;22:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;50;50;300;TenneT DE;TenneT DE;SHN Cluster Lübeck;Erneuerbar
29.07.2025;16:00;CEST;30.07.2025;00:00;CEST;Probestart (NetzRes);Wirkleistungseinspeisung reduzieren;295,31;410;2362,5;TenneT DE;TenneT DE;Börse;Sonstiges
29.07.2025;16:00;CEST;30.07.2025;00:00;CEST;Probestart (NetzRes);Wirkleistungseinspeisung erhöhen;295,31;410;2362,5;TenneT DE;TenneT DE;ReserveKW Staudinger 5;Konventionell
29.07.2025;16:45;CEST;29.07.2025;18:30;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;166;200;291;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;NIEDERAUSSEM_G;Konventionell
29.07.2025;16:45;CEST;29.07.2025;18:30;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;137;197;240;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;WEISWEILER_G;Konventionell
29.07.2025;18:00;CEST;29.07.2025;19:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;108;250;108;Amprion;Amprion & RTE;Börse;Konventionell
29.07.2025;18:00;CEST;29.07.2025;20:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;196,11;410;441,25;TransnetBW;Amprion & RTE;illwerke vkw AG;Sonstiges
29.07.2025;19:00;CEST;29.07.2025;19:45;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;32;35;16;Amprion;Amprion & RTE;Börse;Konventionell
29.07.2025;19:00;CEST;30.07.2025;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;355;450;1776;Amprion;Amprion & RTE;GUD_HERNE_6;Konventionell
29.07.2025;23:00;CEST;29.07.2025;23:45;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;133;150;100;Amprion;Amprion & RTE;NIEHL-II;Konventionell
29.07.2025;23:00;CEST;30.07.2025;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;125;150;125;Amprion;Amprion & RTE;LAUSWARD_GUDF;Konventionell
29.07.2025;23:00;CEST;30.07.2025;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;100;100;100;Amprion;Amprion & RTE;WEISWEILER_G;Konventionell
29.07.2025;23:45;CEST;30.07.2025;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;50;50;12,5;TenneT DE;TenneT DE;SHN Cluster Lübeck;Erneuerbar
30.07.2025;00:00;CEST;30.07.2025;05:00;CEST;Probestart (NetzRes);Wirkleistungseinspeisung reduzieren;333,25;410;1666,25;TenneT DE;TenneT DE;Börse;Sonstiges
30.07.2025;00:00;CEST;30.07.2025;05:00;CEST;Probestart (NetzRes);Wirkleistungseinspeisung erhöhen;339;410;1695;TenneT DE;TenneT DE;ReserveKW Staudinger 5;Konventionell
30.07.2025;00:00;CEST;30.07.2025;06:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;291,67;330;1750;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;OWP UW Büttel;Erneuerbar
30.07.2025;00:00;CEST;30.07.2025;12:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;50;50;600;TenneT DE;TenneT DE;SHN Cluster Lübeck;Erneuerbar
30.07.2025;00:00;CEST;30.07.2025;18:30;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;307,3;330;5685;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Irsching 4;Konventionell
30.07.2025;00:00;CEST;31.07.2025;00:00;CEST;Strombedingter Countertrade DE-DK1;Wirkleistungseinspeisung erhöhen;849,24;1100;17834;TenneT DE;TenneT DE;Börse;Sonstiges
30.07.2025;00:45;CEST;30.07.2025;07:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;30,3;33,45;189,36;TenneT DE;TenneT DE;SHN Cluster Krümmel;Erneuerbar
30.07.2025;00:45;CEST;30.07.2025;09:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;157,58;200;1300;TenneT DE;TenneT DE;SHN Cluster Kiel Süd;Erneuerbar
30.07.2025;05:00;CEST;30.07.2025;12:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;154,1;475;809;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;OWP UW Diele;Erneuerbar
30.07.2025;05:00;CEST;30.07.2025;20:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;57,43;65;531,25;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Linden GKL GT 3;Konventionell
30.07.2025;05:15;CEST;30.07.2025;06:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;72;122;54;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;illwerke vkw AG;Sonstiges
30.07.2025;05:15;CEST;30.07.2025;09:45;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;191,56;364;862;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Wilhelmshaven (ENGIE);Konventionell
30.07.2025;05:30;CEST;30.07.2025;11:30;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;147,5;200;590;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Irsching 4;Konventionell
30.07.2025;06:00;CEST;30.07.2025;11:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;28;45;140;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H Berlin Marzahn;Konventionell
30.07.2025;06:00;CEST;30.07.2025;19:15;CEST;Testfahrt (KapRes);Wirkleistungseinspeisung erhöhen;41;42;547;Amprion;Amprion;GERSTEINW_GTG1 (KapRes);Konventionell
30.07.2025;06:15;CEST;30.07.2025;11:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;22;25;110;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Linden GKL DT;Konventionell
30.07.2025;07:00;CEST;30.07.2025;07:30;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;50;50;25;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Jänschwalde (Standort);Konventionell
30.07.2025;07:00;CEST;30.07.2025;08:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;112;112;112;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Boxberg (Standort);Konventionell
30.07.2025;07:00;CEST;30.07.2025;12:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;121;150;332;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H OWP Baltic Eagle;Erneuerbar
30.07.2025;07:00;CEST;31.07.2025;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;94;302;658;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Lippendorf VE;Konventionell
30.07.2025;07:00;CEST;31.07.2025;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;108;208;431;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Schwarze Pumpe (Standort);Konventionell
30.07.2025;07:45;CEST;30.07.2025;08:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;61;61;15;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H OWP Arcadis Ost 1;Erneuerbar
30.07.2025;07:45;CEST;30.07.2025;12:30;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;339;500;1610;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;LAUSWARD_GUDF;Konventionell
30.07.2025;08:00;CEST;30.07.2025;11:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;228;386;684;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Lippendorf VE;Konventionell
30.07.2025;08:15;CEST;30.07.2025;19:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;69;112;121;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Schkopau;Konventionell
30.07.2025;08:30;CEST;30.07.2025;19:15;CEST;Testfahrt (KapRes);Wirkleistungseinspeisung erhöhen;216;323;2325;Amprion;Amprion;GERSTEINW_DTG2 (KapRes);Konventionell
30.07.2025;08:45;CEST;30.07.2025;13:15;CEST;Strombedingter Countertrade DE-DK2;Wirkleistungseinspeisung erhöhen;23;41;80;50Hertz;50Hertz;Börse;Sonstiges
30.07.2025;09:30;CEST;30.07.2025;16:00;CEST;Testfahrt (bnBm);Wirkleistungseinspeisung erhöhen;32;32;160;Amprion;Amprion;BIBLIS_GT (bnBm);Konventionell
30.07.2025;09:45;CEST;30.07.2025;11:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;78;98;97;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;NIEDERAUSSEM_G;Konventionell
30.07.2025;10:00;CEST;30.07.2025;17:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;32;63;126;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H UW Bertikow;Erneuerbar
30.07.2025;10:00;CEST;30.07.2025;22:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;68;165;205;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Schwarze Pumpe (Standort);Konventionell
30.07.2025;10:00;CEST;31.07.2025;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;31;54;155;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H Berlin Marzahn;Konventionell
30.07.2025;10:15;CEST;30.07.2025;20:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;433,15;897;4331,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;OWP UW Büttel;Erneuerbar
30.07.2025;11:00;CEST;30.07.2025;17:00;CEST;Testfahrt (KapRes);Wirkleistungseinspeisung reduzieren;274,52;360;1578,5;TenneT DE;Amprion;OWP UW Diele;Erneuerbar
30.07.2025;12:45;CEST;30.07.2025;20:30;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;214;420;1656;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;HAMMUENTROP_20;Konventionell
30.07.2025;13:00;CEST;30.07.2025;17:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;18;18;72;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Hannover (GKH) 1;Konventionell
30.07.2025;14:45;CEST;30.07.2025;23:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;228;317;1877;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Emsland Block D;Konventionell
30.07.2025;15:15;CEST;30.07.2025;17:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;50;50;100;TenneT DE;TenneT DE;EE Niedersachsen;Erneuerbar
30.07.2025;16:45;CEST;30.07.2025;19:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;119;200;298;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;NIEDERAUSSEM_K;Konventionell
30.07.2025;16:45;CEST;30.07.2025;19:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;84,5;100;211,25;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;SW München KW-Pool;Sonstiges
30.07.2025;17:00;CEST;30.07.2025;20:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;34;65;102;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H Berlin Marzahn;Konventionell
30.07.2025;17:00;CEST;31.07.2025;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;160;285;962;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Emsland Block D;Konventionell
30.07.2025;17:45;CEST;30.07.2025;18:00;CEST;Strom- und Spannungsbedingter RD;Wirkleistungseinspeisung erhöhen;161;161;40;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Börse;Sonstiges
30.07.2025;17:45;CEST;30.07.2025;18:30;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;33,33;50;25;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Hannover (GKH) 1;Konventionell
30.07.2025;17:45;CEST;30.07.2025;19:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;130;170;195;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;NEURATH_F;Konventionell
30.07.2025;17:45;CEST;30.07.2025;19:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;150;199;224;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;NEURATH_G;Konventionell
30.07.2025;18:00;CEST;30.07.2025;19:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;14;14;14;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Heizkraftwerk_Pforzheim;Konventionell
30.07.2025;18:00;CEST;30.07.2025;19:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;20;20;20;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Leitzach Pool;Sonstiges
30.07.2025;18:00;CEST;30.07.2025;19:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;91;91;91;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;NIEDERAUSSEM_G;Konventionell
30.07.2025;18:00;CEST;30.07.2025;19:45;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;54;71;94;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;WEISWEILER_G;Konventionell
30.07.2025;19:00;CEST;30.07.2025;20:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;78;78;78;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Schwarze Pumpe (Standort);Konventionell
30.07.2025;19:00;CEST;30.07.2025;23:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;60;74;181;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Jänschwalde (Standort);Konventionell
30.07.2025;19:45;CEST;30.07.2025;22:15;CEST;Strom- und Spannungsbedingter RD;Wirkleistungseinspeisung erhöhen;91;176;45,5;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Börse;Sonstiges
30.07.2025;19:45;CEST;30.07.2025;22:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;123,6;137;309;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Kiel (Küstenkraftwerk gesamt);Konventionell
30.07.2025;20:00;CEST;31.07.2025;00:00;CEST;Strom- und Spannungsbedingter RD;Wirkleistungseinspeisung reduzieren;20;96;30;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Börse;Sonstiges
30.07.2025;21:00;CEST;30.07.2025;22:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;24;24;24;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Heizkraftwerk_Pforzheim;Konventionell
30.07.2025;22:00;CEST;31.07.2025;00:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;112;131;223;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Boxberg (Standort);Konventionell
30.07.2025;22:15;CEST;30.07.2025;23:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;64;64;48;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Irsching 4;Konventionell
31.07.2025;00:00;CEST;31.07.2025;02:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;362;478;723;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Emsland Block D;Konventionell
31.07.2025;00:00;CEST;31.07.2025;02:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;82;155;163;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Lippendorf VE;Konventionell
31.07.2025;00:00;CEST;31.07.2025;20:00;CEST;Strombedingter Countertrade DE-DK1;Wirkleistungseinspeisung erhöhen;592,17;1100;10659;TenneT DE;TenneT DE;Börse;Sonstiges
31.07.2025;01:00;CEST;31.07.2025;09:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;4;4;16;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Heizkraftwerk_Pforzheim;Konventionell
31.07.2025;01:15;CEST;31.07.2025;10:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;42,78;50;385;TenneT DE;TenneT DE;EE Niedersachsen;Erneuerbar
31.07.2025;02:30;CEST;31.07.2025;08:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;50;50;275;TenneT DE;TenneT DE;AVA Cluster Stadorf;Erneuerbar
31.07.2025;03:00;CEST;31.07.2025;07:15;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;94,12;100;400;TenneT DE;TenneT DE;AVA Cluster Lüneburg T413;Erneuerbar
31.07.2025;04:30;CEST;31.07.2025;09:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;182;210;820;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Emsland Block C;Konventionell
31.07.2025;04:30;CEST;31.07.2025;12:15;CEST;Strom- und Spannungsbedingter RD;Wirkleistungseinspeisung reduzieren;64,13;155;240,5;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Börse;Sonstiges
31.07.2025;05:00;CEST;31.07.2025;12:00;CEST;Strom- und Spannungsbedingter RD;Wirkleistungseinspeisung erhöhen;50,57;150;88,5;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Börse;Sonstiges
31.07.2025;06:30;CEST;31.07.2025;08:30;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;95,25;113;190,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;Kiel (Küstenkraftwerk gesamt);Konventionell
31.07.2025;07:00;CEST;31.07.2025;09:00;CEST;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;58;60;115;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Schwarze Pumpe (Standort);Konventionell
