Datum von;Datum bis;Biomasse [MWh] Originalauflösungen;Wasserkraft [MWh] Originalauflösungen;Wind Offshore [MWh] Originalauflösungen;Wind Onshore [MWh] Originalauflösungen;Photovoltaik [MWh] Originalauflösungen;Sonstige Erneuerbare [MWh] Originalauflösungen;Kernenergie [MWh] Originalauflösungen;Braunkohle [MWh] Originalauflösungen;Steinkohle [MWh] Originalauflösungen;Erdgas [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Sonstige Konventionelle [MWh] Originalauflösungen
03.01.2025 00:15;03.01.2025 00:30;468,75;177,50;1.084,50;1.676,00;1,25;10,50;-;0,00;72,00;611,50;0,00;65,00
03.01.2025 00:30;03.01.2025 00:45;467,50;175,75;1.142,50;1.652,50;1,25;10,50;-;0,00;72,00;613,75;0,00;65,00
03.01.2025 00:45;03.01.2025 01:00;467,50;177,25;1.148,75;1.673,25;1,00;10,50;-;0,00;72,00;614,50;0,00;65,00
03.01.2025 01:00;03.01.2025 01:15;465,75;176,00;1.171,75;1.723,75;1,25;10,50;-;0,00;71,75;611,25;0,00;65,00
03.01.2025 01:15;03.01.2025 01:30;467,00;175,75;1.100,00;1.715,50;1,50;10,50;-;0,00;71,75;608,50;0,00;65,00
03.01.2025 01:30;03.01.2025 01:45;466,75;173,50;1.119,50;1.757,50;1,50;10,50;-;0,00;71,75;609,25;0,00;65,00
03.01.2025 01:45;03.01.2025 02:00;465,25;173,00;1.173,75;1.798,25;1,25;10,50;-;0,00;71,75;619,50;0,00;65,00
03.01.2025 02:00;03.01.2025 02:15;462,25;173,25;1.207,00;1.850,25;1,00;10,50;-;0,00;73,00;663,50;0,00;65,00
03.01.2025 02:15;03.01.2025 02:30;461,25;175,25;1.254,75;1.880,50;1,25;10,25;-;0,00;73,00;670,50;0,00;65,00
03.01.2025 02:30;03.01.2025 02:45;461,50;176,75;1.221,25;1.974,50;1,00;10,25;-;0,00;73,00;675,75;0,00;65,00
03.01.2025 02:45;03.01.2025 03:00;460,00;175,25;1.258,75;2.006,75;1,25;10,25;-;0,00;73,00;678,25;0,00;65,00
03.01.2025 03:00;03.01.2025 03:15;457,50;176,50;1.155,75;1.963,00;1,75;10,25;-;0,00;75,00;686,75;0,00;65,00
03.01.2025 03:15;03.01.2025 03:30;457,50;176,25;1.110,25;1.921,00;1,50;10,25;-;0,00;75,00;707,50;0,00;65,00
03.01.2025 03:30;03.01.2025 03:45;455,00;175,50;1.125,25;1.939,25;1,50;10,25;-;0,00;75,00;712,25;0,00;65,00
03.01.2025 03:45;03.01.2025 04:00;454,75;175,25;1.112,50;2.079,25;1,50;10,25;-;0,00;75,00;714,25;0,00;65,00
03.01.2025 04:00;03.01.2025 04:15;456,50;175,75;990,25;2.264,50;1,50;10,25;-;0,00;78,75;737,75;0,00;65,00
03.01.2025 04:15;03.01.2025 04:30;458,25;175,75;957,50;2.371,25;2,00;10,25;-;0,00;78,50;770,25;0,00;65,00
03.01.2025 04:30;03.01.2025 04:45;457,25;175,25;957,00;2.492,75;2,25;10,25;-;0,00;78,50;772,00;0,00;65,00
03.01.2025 04:45;03.01.2025 05:00;457,25;174,50;952,00;2.573,75;1,75;10,25;-;0,00;78,50;766,25;0,00;65,00
03.01.2025 05:00;03.01.2025 05:15;462,00;175,25;829,00;2.614,75;1,50;10,00;-;0,00;86,75;771,25;0,00;65,00
03.01.2025 05:15;03.01.2025 05:30;463,50;176,00;801,75;2.754,75;2,00;10,00;-;0,00;86,75;788,00;0,00;63,00
03.01.2025 05:30;03.01.2025 05:45;466,00;177,50;791,00;2.909,25;2,00;10,00;-;0,00;86,75;802,75;0,00;63,00
03.01.2025 05:45;03.01.2025 06:00;467,75;180,00;776,75;2.941,75;2,00;10,00;-;0,00;86,75;826,50;0,00;63,00
03.01.2025 06:00;03.01.2025 06:15;475,50;183,75;568,00;3.166,50;3,25;10,00;-;0,00;93,00;849,25;0,00;63,00
03.01.2025 06:15;03.01.2025 06:30;481,00;184,00;536,00;3.234,25;3,25;9,75;-;0,00;93,00;841,75;0,00;63,00
03.01.2025 06:30;03.01.2025 06:45;482,75;184,75;524,50;3.373,00;3,50;9,75;-;0,00;93,00;846,00;0,00;63,00
03.01.2025 06:45;03.01.2025 07:00;487,00;185,75;519,25;3.470,75;2,75;9,75;-;0,00;93,00;847,75;0,00;63,00
03.01.2025 07:00;03.01.2025 07:15;502,75;185,75;220,25;3.499,25;4,00;9,75;-;0,00;97,00;841,75;0,00;63,00
03.01.2025 07:15;03.01.2025 07:30;507,25;186,75;214,00;3.615,50;4,00;9,75;-;0,00;97,00;833,25;0,00;63,00
03.01.2025 07:30;03.01.2025 07:45;508,25;187,50;235,00;3.649,75;4,00;9,75;-;0,00;97,00;809,00;0,00;63,00
03.01.2025 07:45;03.01.2025 08:00;509,75;188,50;257,25;3.749,75;4,75;9,75;-;0,00;97,00;794,50;13,50;63,00
03.01.2025 08:00;03.01.2025 08:15;523,00;189,00;237,75;3.774,75;4,50;9,75;-;0,00;99,25;789,00;13,50;63,00
03.01.2025 08:15;03.01.2025 08:30;527,50;190,75;224,25;3.814,00;4,50;9,75;-;0,00;99,25;806,00;13,50;63,00
03.01.2025 08:30;03.01.2025 08:45;528,25;191,00;211,00;3.803,25;11,50;9,75;-;0,00;99,25;809,25;13,50;63,00
03.01.2025 08:45;03.01.2025 09:00;530,00;192,25;206,00;3.786,25;24,00;9,75;-;0,00;99,25;804,00;13,50;63,00
03.01.2025 09:00;03.01.2025 09:15;529,25;191,75;313,00;3.685,25;43,50;9,75;-;0,00;100,50;811,50;13,50;63,00
03.01.2025 09:15;03.01.2025 09:30;528,50;191,00;320,25;3.580,50;66,75;9,75;-;0,00;100,50;788,00;13,50;63,00
03.01.2025 09:30;03.01.2025 09:45;527,00;197,75;321,50;3.563,50;96,50;9,75;-;0,00;100,50;744,75;22,25;63,00
03.01.2025 09:45;03.01.2025 10:00;524,25;192,25;295,75;3.495,50;137,00;9,75;-;0,00;100,50;747,00;30,25;63,00
03.01.2025 10:00;03.01.2025 10:15;511,75;217,00;188,25;3.480,00;172,00;9,75;-;0,00;99,25;756,50;49,25;63,00
03.01.2025 10:15;03.01.2025 10:30;511,00;205,50;183,00;3.452,25;203,50;9,75;-;0,00;99,25;738,75;18,50;65,00
03.01.2025 10:30;03.01.2025 10:45;509,00;188,25;182,00;3.488,25;238,75;9,75;-;0,00;99,25;737,25;0,25;65,00
03.01.2025 10:45;03.01.2025 11:00;508,25;198,25;183,00;3.484,50;281,25;9,75;-;0,00;99,25;765,75;0,00;65,00
03.01.2025 11:00;03.01.2025 11:15;498,75;207,25;104,25;3.490,50;322,00;9,75;-;0,00;98,25;756,75;0,00;65,00
03.01.2025 11:15;03.01.2025 11:30;499,00;198,75;94,00;3.565,50;360,50;9,75;-;0,00;98,25;747,50;0,00;65,00
03.01.2025 11:30;03.01.2025 11:45;498,00;193,25;87,25;3.561,25;402,50;9,75;-;0,00;98,25;721,00;0,00;65,00
03.01.2025 11:45;03.01.2025 12:00;496,00;191,25;96,25;3.516,75;410,50;9,75;-;0,00;98,25;700,25;0,00;65,00
03.01.2025 12:00;03.01.2025 12:15;481,25;187,50;58,00;3.478,50;410,75;9,75;-;0,00;97,25;675,50;0,00;65,00
03.01.2025 12:15;03.01.2025 12:30;481,25;189,75;46,25;3.408,25;405,00;9,75;-;0,00;97,25;678,50;0,00;65,00
03.01.2025 12:30;03.01.2025 12:45;481,25;188,75;42,00;3.346,00;405,75;9,75;-;0,00;97,25;675,25;0,00;65,00
03.01.2025 12:45;03.01.2025 13:00;482,00;188,50;35,50;3.330,75;411,00;9,75;-;0,00;97,25;675,00;0,00;65,00
03.01.2025 13:00;03.01.2025 13:15;478,25;186,25;157,25;3.258,25;407,75;9,75;-;0,00;97,50;682,75;0,00;65,00
03.01.2025 13:15;03.01.2025 13:30;477,75;185,50;174,75;3.199,25;402,00;9,75;-;0,00;97,50;683,00;0,00;65,00
03.01.2025 13:30;03.01.2025 13:45;478,00;186,00;163,75;3.133,50;380,50;9,75;-;0,00;97,50;680,75;0,00;65,00
03.01.2025 13:45;03.01.2025 14:00;480,50;185,75;172,75;3.055,25;357,75;9,75;-;0,00;97,50;679,75;0,00;65,00
03.01.2025 14:00;03.01.2025 14:15;480,50;185,00;490,00;2.929,00;320,50;9,75;-;0,00;98,00;682,75;0,00;65,00
03.01.2025 14:15;03.01.2025 14:30;482,50;186,75;573,75;2.858,75;284,00;9,75;-;0,00;98,00;681,25;0,00;65,00
03.01.2025 14:30;03.01.2025 14:45;485,25;196,50;591,25;2.854,00;251,00;9,75;-;0,00;98,00;679,75;0,00;65,00
03.01.2025 14:45;03.01.2025 15:00;489,25;193,75;591,75;2.740,75;218,75;9,75;-;0,00;98,25;680,25;0,00;65,00
03.01.2025 15:00;03.01.2025 15:15;496,00;195,00;647,50;2.675,50;175,75;9,75;-;0,00;99,25;689,00;0,00;65,00
03.01.2025 15:15;03.01.2025 15:30;497,25;198,50;655,25;2.649,75;128,50;9,75;-;0,00;99,00;694,50;0,00;65,00
03.01.2025 15:30;03.01.2025 15:45;500,00;192,00;661,00;2.685,50;83,25;9,75;-;0,00;99,00;691,50;0,00;65,00
03.01.2025 15:45;03.01.2025 16:00;509,00;199,25;671,00;2.644,25;45,00;9,75;-;0,00;99,00;689,25;0,00;65,00
03.01.2025 16:00;03.01.2025 16:15;529,75;200,25;780,25;2.558,50;17,75;9,75;-;0,00;99,75;642,75;0,00;65,00
03.01.2025 16:15;03.01.2025 16:30;536,50;202,75;817,75;2.527,25;5,00;9,75;-;0,00;99,75;590,50;0,50;65,00
03.01.2025 16:30;03.01.2025 16:45;545,00;212,75;877,75;2.647,25;2,25;9,75;-;0,00;99,75;576,75;67,25;65,00
03.01.2025 16:45;03.01.2025 17:00;551,50;213,25;888,50;2.671,25;2,50;9,75;-;0,00;99,75;576,50;138,75;65,00
03.01.2025 17:00;03.01.2025 17:15;558,00;213,75;963,25;2.610,00;1,75;9,75;-;0,00;101,00;575,25;16,00;65,00
03.01.2025 17:15;03.01.2025 17:30;560,00;205,75;974,00;2.616,75;2,00;9,75;-;0,00;101,00;575,25;137,75;65,00
03.01.2025 17:30;03.01.2025 17:45;562,75;207,50;962,50;2.681,00;1,75;9,75;-;0,00;101,00;575,25;160,50;65,00
03.01.2025 17:45;03.01.2025 18:00;568,50;218,75;917,25;2.562,25;2,00;9,75;-;0,00;101,00;575,75;172,25;65,00
03.01.2025 18:00;03.01.2025 18:15;568,75;219,50;873,75;2.443,50;2,50;9,75;-;0,00;99,00;582,50;193,50;65,00
03.01.2025 18:15;03.01.2025 18:30;571,50;238,50;914,50;2.466,25;2,50;9,75;-;0,00;99,00;582,75;244,00;65,00
03.01.2025 18:30;03.01.2025 18:45;573,50;269,00;948,25;2.544,25;1,75;9,75;-;0,00;99,00;582,75;264,25;65,00
03.01.2025 18:45;03.01.2025 19:00;577,50;263,75;964,00;2.520,00;2,50;10,00;-;0,00;99,00;583,25;223,50;65,00
03.01.2025 19:00;03.01.2025 19:15;573,50;222,00;1.023,25;2.577,75;1,75;10,00;-;0,00;97,50;580,50;228,00;65,00
03.01.2025 19:15;03.01.2025 19:30;571,00;218,50;1.131,00;2.482,25;1,75;10,00;-;0,00;97,50;551,75;188,25;65,00
03.01.2025 19:30;03.01.2025 19:45;567,75;218,25;1.223,50;2.464,75;1,75;10,00;-;0,00;97,50;537,00;111,50;65,00
03.01.2025 19:45;03.01.2025 20:00;570,00;216,25;1.225,50;2.487,50;1,75;10,00;-;0,00;97,50;528,25;108,00;65,00
03.01.2025 20:00;03.01.2025 20:15;556,50;212,00;1.296,00;2.424,50;1,50;10,00;-;0,00;94,00;496,75;190,25;65,00
03.01.2025 20:15;03.01.2025 20:30;554,00;204,75;1.228,00;2.337,50;1,25;10,00;-;0,00;94,00;440,75;107,50;65,00
03.01.2025 20:30;03.01.2025 20:45;549,75;203,50;1.186,25;2.255,50;1,25;10,00;-;0,00;94,00;428,75;54,50;65,00
03.01.2025 20:45;03.01.2025 21:00;544,75;189,25;1.266,00;2.270,50;1,50;10,00;-;0,00;94,00;426,75;2,00;65,00
03.01.2025 21:00;03.01.2025 21:15;529,00;184,00;1.260,75;2.377,75;1,25;10,00;-;0,00;91,25;424,25;0,00;65,00
03.01.2025 21:15;03.01.2025 21:30;527,75;184,25;1.124,25;2.466,50;1,25;10,00;-;0,00;91,25;424,25;0,00;65,00
03.01.2025 21:30;03.01.2025 21:45;523,50;189,75;1.103,00;2.422,25;1,50;10,00;-;0,00;91,25;424,00;0,00;65,00
03.01.2025 21:45;03.01.2025 22:00;519,00;194,50;1.029,50;2.381,00;1,25;10,00;-;0,00;91,25;425,00;0,00;65,00
03.01.2025 22:00;03.01.2025 22:15;506,25;199,50;972,75;2.307,75;1,50;10,00;-;0,00;88,25;435,25;0,00;65,00
03.01.2025 22:15;03.01.2025 22:30;505,50;193,50;1.022,00;2.239,75;1,75;10,00;-;0,00;88,00;436,75;0,00;49,00
03.01.2025 22:30;03.01.2025 22:45;503,50;194,25;1.066,00;2.179,75;1,75;10,00;-;0,00;88,00;435,00;0,00;49,00
03.01.2025 22:45;03.01.2025 23:00;500,00;196,75;876,75;2.141,00;2,00;10,00;-;0,00;88,00;433,75;0,00;49,00
03.01.2025 23:00;03.01.2025 23:15;489,50;197,00;758,50;2.125,75;2,50;10,25;-;0,00;83,00;422,50;0,50;49,50
03.01.2025 23:15;03.01.2025 23:30;491,00;193,50;735,75;2.055,75;1,75;10,25;-;0,00;83,00;421,50;29,75;49,50
03.01.2025 23:30;03.01.2025 23:45;490,75;196,25;737,50;2.046,00;1,50;10,25;-;0,00;83,00;421,25;20,25;49,50
03.01.2025 23:45;04.01.2025 00:00;490,00;196,25;677,75;2.026,50;1,50;10,25;-;0,00;83,00;420,00;15,75;49,50
04.01.2025 00:00;04.01.2025 00:15;482,00;190,25;546,25;1.979,25;1,50;10,25;-;0,00;74,25;404,75;16,00;50,00
04.01.2025 00:15;04.01.2025 00:30;483,00;190,25;522,75;1.961,00;1,75;10,25;-;0,00;74,25;404,75;26,25;50,00
04.01.2025 00:30;04.01.2025 00:45;481,25;185,25;522,00;1.902,50;2,00;10,25;-;0,00;74,25;404,75;0,00;50,00
04.01.2025 00:45;04.01.2025 01:00;481,50;179,75;568,25;1.837,25;1,75;10,25;-;0,00;74,25;404,75;0,00;50,00
04.01.2025 01:00;04.01.2025 01:15;472,00;182,25;644,25;1.789,25;1,50;10,25;-;0,00;75,00;404,00;0,00;49,75
04.01.2025 01:15;04.01.2025 01:30;469,00;196,25;502,50;1.755,50;1,50;10,25;-;0,00;75,25;404,00;0,00;49,75
04.01.2025 01:30;04.01.2025 01:45;468,00;200,00;447,25;1.731,50;1,50;10,25;-;0,00;78,00;404,00;0,00;49,75
04.01.2025 01:45;04.01.2025 02:00;467,50;199,75;441,75;1.733,25;1,50;10,25;-;0,00;87,75;404,00;0,00;49,75
04.01.2025 02:00;04.01.2025 02:15;463,50;201,75;385,00;1.672,75;1,50;10,25;-;0,00;121,50;404,25;0,00;49,75
04.01.2025 02:15;04.01.2025 02:30;465,75;201,25;379,75;1.554,50;1,50;10,25;-;0,00;132,75;402,00;14,25;49,75
04.01.2025 02:30;04.01.2025 02:45;465,00;201,25;416,50;1.475,25;1,50;10,25;-;0,00;138,75;404,25;15,25;49,75
04.01.2025 02:45;04.01.2025 03:00;466,75;200,50;509,25;1.405,25;1,50;10,25;-;0,00;140,50;404,25;15,25;49,75
04.01.2025 03:00;04.01.2025 03:15;464,75;199,75;441,25;1.360,25;1,50;10,25;-;0,00;150,00;403,25;15,25;49,25
04.01.2025 03:15;04.01.2025 03:30;466,25;199,75;312,75;1.314,25;1,25;10,25;-;0,00;162,50;404,00;7,50;49,25
04.01.2025 03:30;04.01.2025 03:45;464,75;200,25;297,25;1.267,50;1,25;10,25;-;0,00;175,00;404,00;0,00;49,25
04.01.2025 03:45;04.01.2025 04:00;465,00;200,25;313,75;1.208,25;1,25;10,25;-;0,00;178,75;404,25;0,00;49,25
04.01.2025 04:00;04.01.2025 04:15;464,50;198,50;294,25;1.166,50;1,25;10,25;-;0,00;193,00;404,25;0,00;49,25
04.01.2025 04:15;04.01.2025 04:30;466,00;186,75;240,50;1.145,25;1,25;10,25;-;0,00;196,75;405,75;0,00;49,25
04.01.2025 04:30;04.01.2025 04:45;469,25;185,00;290,25;1.111,00;1,50;10,25;-;0,00;196,75;404,75;0,00;49,25
04.01.2025 04:45;04.01.2025 05:00;469,75;187,00;315,00;1.065,75;1,50;10,25;-;0,00;202,75;404,25;0,00;49,25
04.01.2025 05:00;04.01.2025 05:15;472,00;187,50;260,25;1.010,00;1,25;10,25;-;0,00;211,50;412,00;0,00;49,25
04.01.2025 05:15;04.01.2025 05:30;479,50;186,75;201,25;972,50;1,25;10,25;-;0,00;215,25;412,50;0,00;49,25
04.01.2025 05:30;04.01.2025 05:45;481,50;185,25;200,75;933,00;1,25;10,25;-;0,00;222,00;419,75;0,00;49,25
04.01.2025 05:45;04.01.2025 06:00;484,25;185,50;283,75;923,50;1,25;10,25;-;0,00;234,75;424,25;0,00;49,25
04.01.2025 06:00;04.01.2025 06:15;491,25;196,50;300,75;937,25;1,25;10,25;-;0,00;248,50;426,50;0,00;49,00
04.01.2025 06:15;04.01.2025 06:30;497,50;198,00;288,50;923,50;1,25;10,25;-;0,00;258,00;437,25;0,00;49,00
04.01.2025 06:30;04.01.2025 06:45;500,50;195,75;322,75;940,00;1,25;10,25;-;0,00;267,00;446,50;0,50;49,00
04.01.2025 06:45;04.01.2025 07:00;504,75;194,50;280,00;949,50;1,75;10,25;-;0,00;268,75;451,75;15,25;49,00
04.01.2025 07:00;04.01.2025 07:15;515,00;198,00;259,75;956,50;1,25;10,25;-;0,00;272,00;452,25;7,50;49,25
04.01.2025 07:15;04.01.2025 07:30;527,25;192,50;277,00;969,00;1,50;10,25;-;0,00;273,75;468,00;7,50;49,25
04.01.2025 07:30;04.01.2025 07:45;532,50;198,00;244,00;986,50;1,25;10,25;-;0,00;282,50;488,00;26,50;49,25
04.01.2025 07:45;04.01.2025 08:00;535,00;202,75;276,25;995,75;1,75;10,25;-;0,00;290,25;523,25;30,00;49,25
04.01.2025 08:00;04.01.2025 08:15;545,50;201,75;318,75;953,00;3,00;10,25;-;0,00;294,50;571,25;33,50;49,25
04.01.2025 08:15;04.01.2025 08:30;552,00;213,00;357,25;920,25;11,50;10,25;-;0,00;294,75;573,00;64,00;49,25
04.01.2025 08:30;04.01.2025 08:45;553,50;224,00;365,50;906,50;27,00;10,25;-;0,00;294,50;596,25;83,75;49,25
04.01.2025 08:45;04.01.2025 09:00;556,00;224,00;378,50;928,50;44,75;10,25;-;0,00;294,50;632,50;62,50;49,25
04.01.2025 09:00;04.01.2025 09:15;562,00;224,25;485,75;920,00;68,75;10,25;-;0,00;295,50;668,00;87,75;49,25
04.01.2025 09:15;04.01.2025 09:30;563,50;216,00;611,50;906,00;95,75;10,25;-;0,00;295,50;672,25;90,50;49,25
04.01.2025 09:30;04.01.2025 09:45;563,25;216,00;482,75;908,75;128,75;10,25;-;0,00;295,50;672,75;74,00;49,25
04.01.2025 09:45;04.01.2025 10:00;564,00;202,50;489,25;904,50;171,25;10,25;-;0,00;295,25;671,00;47,75;49,25
04.01.2025 10:00;04.01.2025 10:15;558,00;216,00;464,75;915,75;209,00;10,25;-;0,00;294,50;670,75;121,50;49,00
04.01.2025 10:15;04.01.2025 10:30;558,00;217,25;392,25;947,25;252,00;10,25;-;0,00;294,25;670,75;123,50;49,00
04.01.2025 10:30;04.01.2025 10:45;557,50;218,50;453,00;973,25;303,75;10,25;-;0,00;294,25;672,25;101,75;49,00
04.01.2025 10:45;04.01.2025 11:00;554,50;218,75;456,50;994,25;345,25;10,25;-;0,00;294,50;665,50;83,50;49,00
04.01.2025 11:00;04.01.2025 11:15;543,25;211,25;575,00;991,50;373,00;10,00;-;0,00;293,25;667,25;76,75;49,00
04.01.2025 11:15;04.01.2025 11:30;542,50;214,00;615,50;998,00;406,00;10,00;-;0,00;293,25;667,25;46,75;49,00
04.01.2025 11:30;04.01.2025 11:45;542,00;201,50;596,75;997,25;442,75;10,00;-;0,00;293,25;666,75;7,50;49,00
04.01.2025 11:45;04.01.2025 12:00;538,75;203,25;508,75;984,00;460,25;10,00;-;0,00;293,50;656,75;6,25;49,00
04.01.2025 12:00;04.01.2025 12:15;524,25;214,25;380,50;1.003,00;447,50;10,00;-;0,00;292,25;667,00;1,25;49,00
04.01.2025 12:15;04.01.2025 12:30;523,25;225,75;309,50;1.014,50;441,25;10,00;-;0,00;292,25;668,75;0,00;49,00
04.01.2025 12:30;04.01.2025 12:45;526,50;225,50;333,00;1.050,50;436,00;10,00;-;0,00;292,25;697,75;0,00;49,00
04.01.2025 12:45;04.01.2025 13:00;527,50;203,50;340,00;1.070,00;428,50;10,00;-;0,00;292,25;739,00;0,00;49,00
04.01.2025 13:00;04.01.2025 13:15;526,50;201,75;345,50;1.082,75;414,50;10,00;-;0,00;290,50;734,00;0,00;49,00
04.01.2025 13:15;04.01.2025 13:30;527,75;200,25;383,25;1.074,00;387,75;10,00;-;0,00;290,50;771,75;0,00;49,00
04.01.2025 13:30;04.01.2025 13:45;525,75;195,25;423,50;1.066,50;361,25;10,00;-;0,00;290,50;798,25;0,00;49,00
04.01.2025 13:45;04.01.2025 14:00;528,00;192,25;390,00;1.090,25;328,00;10,00;-;0,00;288,00;806,25;0,00;49,00
04.01.2025 14:00;04.01.2025 14:15;528,50;206,50;356,00;1.108,75;289,00;10,00;-;0,00;279,25;846,50;0,00;49,00
04.01.2025 14:15;04.01.2025 14:30;531,25;211,50;315,75;1.075,00;255,25;10,00;-;0,00;279,50;877,50;0,00;49,00
04.01.2025 14:30;04.01.2025 14:45;531,50;209,25;289,25;1.048,50;218,25;10,00;-;0,00;279,50;895,50;2,75;49,00
04.01.2025 14:45;04.01.2025 15:00;534,50;208,75;322,75;1.032,00;179,25;10,00;-;0,00;279,50;916,75;118,50;49,00
04.01.2025 15:00;04.01.2025 15:15;549,00;215,75;314,25;1.013,75;136,00;10,00;-;0,00;287,50;931,00;110,50;49,00
04.01.2025 15:15;04.01.2025 15:30;554,25;215,50;342,50;1.013,50;102,50;10,00;-;0,00;287,25;955,00;105,25;49,00
04.01.2025 15:30;04.01.2025 15:45;558,50;216,50;383,50;1.018,50;72,00;10,00;-;0,00;287,50;971,25;185,50;49,00
04.01.2025 15:45;04.01.2025 16:00;563,25;217,25;407,50;1.017,75;42,75;10,00;-;0,00;287,25;974,25;252,50;49,00
04.01.2025 16:00;04.01.2025 16:15;580,75;218,25;427,00;1.064,25;17,75;10,00;-;0,00;290,00;976,00;179,25;49,00
04.01.2025 16:15;04.01.2025 16:30;587,25;218,75;364,00;1.119,25;4,50;10,00;-;0,00;290,00;978,75;214,25;49,00
04.01.2025 16:30;04.01.2025 16:45;589,25;221,00;314,75;1.150,50;2,25;10,00;-;0,00;290,25;979,00;203,00;49,00
04.01.2025 16:45;04.01.2025 17:00;590,50;228,00;335,25;1.169,00;2,25;10,00;-;0,00;290,00;986,00;252,50;49,00
04.01.2025 17:00;04.01.2025 17:15;593,25;227,25;353,50;1.178,25;1,75;10,00;-;0,00;292,50;1.023,75;209,00;49,00
04.01.2025 17:15;04.01.2025 17:30;594,25;227,25;359,75;1.170,75;1,75;10,00;-;0,00;292,75;1.022,75;178,00;49,00
04.01.2025 17:30;04.01.2025 17:45;593,50;227,50;303,25;1.139,00;1,75;10,00;-;0,00;293,00;1.024,25;254,00;49,00
04.01.2025 17:45;04.01.2025 18:00;592,25;226,75;294,50;1.116,50;1,75;10,00;-;0,00;293,00;1.024,25;267,50;49,00
04.01.2025 18:00;04.01.2025 18:15;591,25;227,50;293,25;1.116,00;2,00;10,25;-;0,00;300,75;1.024,50;248,00;49,00
04.01.2025 18:15;04.01.2025 18:30;591,75;227,25;283,75;1.116,25;1,50;10,25;-;0,00;303,25;1.022,00;207,75;49,00
04.01.2025 18:30;04.01.2025 18:45;589,50;226,50;281,50;1.131,25;1,50;10,25;-;0,00;303,25;992,75;175,50;49,00
04.01.2025 18:45;04.01.2025 19:00;588,75;226,50;262,00;1.141,50;1,25;10,25;-;0,00;303,25;969,75;104,75;49,00
04.01.2025 19:00;04.01.2025 19:15;584,00;224,50;234,75;1.137,00;1,50;10,25;-;0,00;301,75;970,50;165,00;49,00
04.01.2025 19:15;04.01.2025 19:30;579,75;223,50;218,00;1.146,50;1,25;10,25;-;0,00;302,00;970,25;147,75;49,00
04.01.2025 19:30;04.01.2025 19:45;575,75;223,25;215,75;1.119,00;1,25;10,25;-;0,00;301,75;965,75;96,25;49,00
04.01.2025 19:45;04.01.2025 20:00;573,50;222,50;204,25;1.070,75;1,25;10,25;-;0,00;302,00;907,25;106,50;49,00
04.01.2025 20:00;04.01.2025 20:15;557,50;205,25;168,75;1.048,25;1,75;10,25;-;0,00;298,25;906,75;232,50;49,00
04.01.2025 20:15;04.01.2025 20:30;554,50;204,50;150,50;1.019,25;1,25;10,25;-;0,00;298,00;836,75;116,50;49,00
04.01.2025 20:30;04.01.2025 20:45;552,25;204,25;147,25;1.028,25;1,25;10,25;-;0,00;289,50;776,50;41,00;49,00
04.01.2025 20:45;04.01.2025 21:00;552,00;203,75;164,50;1.039,00;1,25;10,25;-;0,00;289,50;710,25;30,75;49,00
04.01.2025 21:00;04.01.2025 21:15;533,50;203,25;201,00;1.018,50;1,50;10,25;-;0,00;278,00;669,75;75,50;49,00
04.01.2025 21:15;04.01.2025 21:30;532,50;203,00;240,50;999,25;1,25;10,25;-;0,00;276,50;666,25;21,00;49,00
04.01.2025 21:30;04.01.2025 21:45;530,75;202,50;248,50;1.003,75;1,00;10,25;-;0,00;269,00;632,00;16,75;49,00
04.01.2025 21:45;04.01.2025 22:00;528,25;200,25;265,25;1.018,50;1,00;10,25;-;0,00;268,75;598,25;19,00;49,00
04.01.2025 22:00;04.01.2025 22:15;513,25;196,75;299,75;1.016,00;1,00;10,25;-;0,00;265,00;568,50;35,50;49,50
04.01.2025 22:15;04.01.2025 22:30;509,00;179,25;317,25;996,75;1,00;10,25;-;0,00;264,75;527,00;15,00;49,50
04.01.2025 22:30;04.01.2025 22:45;506,50;181,50;309,25;978,75;1,00;10,25;-;0,00;265,00;471,50;15,25;49,50
04.01.2025 22:45;04.01.2025 23:00;507,00;187,25;300,25;971,50;1,00;10,25;-;0,00;264,50;449,25;15,75;49,50
04.01.2025 23:00;04.01.2025 23:15;502,75;181,25;295,75;954,50;1,25;10,25;-;0,00;256,25;434,50;14,00;49,25
04.01.2025 23:15;04.01.2025 23:30;503,00;188,25;281,00;930,75;1,00;10,25;-;0,00;256,25;406,50;0,00;49,25
04.01.2025 23:30;04.01.2025 23:45;500,75;188,50;250,00;891,75;1,00;10,25;-;0,00;256,50;406,50;0,00;49,25
04.01.2025 23:45;05.01.2025 00:00;500,75;185,00;240,00;865,75;1,00;10,25;-;0,00;256,50;405,50;5,50;49,25
05.01.2025 00:00;05.01.2025 00:15;499,00;172,25;240,25;784,25;1,50;10,25;-;0,00;254,50;410,00;32,00;49,50
05.01.2025 00:15;05.01.2025 00:30;493,00;171,75;217,25;754,50;1,50;10,25;-;0,00;254,50;409,25;16,50;49,50
05.01.2025 00:30;05.01.2025 00:45;490,25;182,00;212,50;772,75;1,00;10,25;-;0,00;245,50;409,00;13,50;49,50
05.01.2025 00:45;05.01.2025 01:00;493,50;187,75;224,00;784,50;1,00;10,25;-;0,00;219,50;408,50;57,75;49,50
05.01.2025 01:00;05.01.2025 01:15;492,25;194,25;223,50;778,25;1,25;10,25;-;0,00;190,50;408,00;30,25;49,50
